symbol,tf,window,kind,filt,n,fwd,t
SOLUSDT,1d,3,bear,fixed20,214,0.004520592882646896,1.23923886993874
SOLUSDT,1d,3,bear,adx_gt_med,32,0.009864741711170803,0.8862469849792421
SOLUSDT,1d,4,bull,all,188,0.010129887119181315,2.5414134710428034
SOLUSDT,1d,4,bull,fixed20,179,0.009133773608476259,2.204765486305631
SOLUSDT,1d,4,bull,adx_gt_med,20,0.00762831328516671,0.42988156747048323
SOLUSDT,1d,4,bear,all,188,0.007568119691380954,2.144541941134949
SOLUSDT,1d,4,bear,fixed20,180,0.00839629831302674,2.3090947480571384
SOLUSDT,1d,4,bear,adx_gt_med,28,0.010149195047488227,1.155094412184898
SOLUSDT,1d,5,bull,all,160,0.006615852260001731,1.5320598061748225
SOLUSDT,1d,5,bull,fixed20,146,0.003401287334286905,0.7458910800512112
SOLUSDT,1d,5,bull,adx_gt_med,19,-0.0037637010287932975,-0.22040355535434658
SOLUSDT,1d,5,bear,all,160,0.008548726853250166,2.153938124348818
SOLUSDT,1d,5,bear,fixed20,142,0.007911769625235213,1.8259408232594883
SOLUSDT,1d,5,bear,adx_gt_med,24,0.009370840796423049,0.9473818977652045
SOLUSDT,1d,6,bull,all,141,0.008069663699865278,1.7133809241636293
SOLUSDT,1d,6,bull,fixed20,120,0.0070067133657016716,1.3538325384206937
SOLUSDT,1d,6,bull,adx_gt_med,19,-0.006810478328910937,-0.3929012008841471
SOLUSDT,1d,6,bear,all,141,0.002674905809522102,0.5719344516737714
SOLUSDT,1d,6,bear,fixed20,120,0.0016084255928911727,0.3033349849102237
SOLUSDT,1d,6,bear,adx_gt_med,21,-0.002654172085919977,-0.37732512058551104
SOLUSDT,1d,7,bull,all,128,0.003935623852057865,0.8120858191709726
SOLUSDT,1d,7,bull,fixed20,99,0.0032803538195542636,0.5755805820995997
SOLUSDT,1d,7,bull,adx_gt_med,16,-0.022326277381005483,-1.3788258409516936
SOLUSDT,1d,7,bear,all,128,0.002608629073807072,0.5111793063721334
SOLUSDT,1d,7,bear,fixed20,102,0.0008939262764829772,0.14594657595747634
SOLUSDT,1d,7,bear,adx_gt_med,23,0.0022166770324288545,0.25889406504009066
SOLUSDT,1d,8,bull,all,109,0.0009653993000151501,0.210639954635729
SOLUSDT,1d,8,bull,fixed20,78,-0.002719831074538175,-0.5014779200001707
SOLUSDT,1d,8,bull,adx_gt_med,17,-0.027148518475373938,-1.732258401661074
SOLUSDT,1d,8,bear,all,109,-0.0008919786437178687,-0.15855001503198415
SOLUSDT,1d,8,bear,fixed20,80,-0.005265524377439122,-0.7277893275301129
SOLUSDT,1d,8,bear,adx_gt_med,21,-0.0035545568766136835,-0.3994912369510952
SOLUSDT,1d,9,bull,all,107,0.0011816277902522237,0.27615472591768836
SOLUSDT,1d,9,bull,fixed20,72,-0.0005948049466356646,-0.11342477297581827
SOLUSDT,1d,9,bull,adx_gt_med,17,-0.016284417896559197,-1.4259271323807994
SOLUSDT,1d,9,bear,all,107,0.00013034492503210315,0.0225870493589949
SOLUSDT,1d,9,bear,fixed20,71,-0.0006293290754535957,-0.07719169362797387
SOLUSDT,1d,9,bear,adx_gt_med,22,0.0067993441949160275,0.6344065540004485
SOLUSDT,1d,10,bull,all,99,0.002337342224680672,0.5483916329388382
SOLUSDT,1d,10,bull,fixed20,57,-0.0030747847334399773,-0.5581141634248344
SOLUSDT,1d,10,bull,adx_gt_med,13,0.0020567009268812777,0.17645437197999142
SOLUSDT,1d,10,bear,all,99,0.006880874904091284,1.1538724886472775
SOLUSDT,1d,10,bear,fixed20,58,0.010253771978427308,1.1019505587059275
SOLUSDT,1d,10,bear,adx_gt_med,20,0.009466274682002358,0.7599617981372552
SOLUSDT,1d,12,bull,all,86,0.004420914928256017,1.0455157605613672
SOLUSDT,1d,12,bull,fixed20,43,0.0038426354319595455,0.662756171150567
SOLUSDT,1d,12,bull,adx_gt_med,10,0.0012543278957967586,0.12214925258249563
SOLUSDT,1d,12,bear,all,86,0.0029243003557693622,0.4810716730397794
SOLUSDT,1d,12,bear,fixed20,44,0.003295155695939429,0.30434321085809773
SOLUSDT,1d,12,bear,adx_gt_med,15,-0.0137910990556392,-1.2139952843379953
SOLUSDT,1d,14,bull,all,81,0.0029478317456639942,0.6464673140761827
SOLUSDT,1d,14,bull,fixed20,35,0.003063905516142399,0.4120896070518726
SOLUSDT,1d,14,bull,adx_gt_med,11,0.0054934980121887,0.44212135544332093
SOLUSDT,1d,14,bear,all,81,-0.001893966929954503,-0.22488702386630557
SOLUSDT,1d,14,bear,fixed20,28,0.007387441390904049,0.5025553628784706
SOLUSDT,1d,14,bear,adx_gt_med,16,0.015702401070674193,0.6533251480961908
SOLUSDT,1d,16,bull,all,80,0.004274856542886882,0.8102257935864079
SOLUSDT,1d,16,bull,fixed20,27,0.01177091025939937,0.9755963651081707
SOLUSDT,1d,16,bull,adx_gt_med,17,0.007839377354957348,0.6313213097759429
SOLUSDT,1d,16,bear,all,80,0.0012006978140526412,0.14377672722655957
SOLUSDT,1d,16,bear,fixed20,27,0.009280265242452155,0.5973478179897124
SOLUSDT,1d,16,bear,adx_gt_med,20,0.02091318467842993,1.0805311607059582
SOLUSDT,1d,18,bull,all,75,0.00855493847709929,1.5246231994986263
SOLUSDT,1d,18,bull,fixed20,23,0.022739520696155056,1.7922440460083089
SOLUSDT,1d,18,bull,adx_gt_med,17,0.018387460241460873,1.5147582282022731
SOLUSDT,1d,18,bear,all,75,-0.0037094332917624036,-0.4283031808678441
SOLUSDT,1d,18,bear,fixed20,25,0.0007699265969421232,0.04861222112402337
SOLUSDT,1d,18,bear,adx_gt_med,17,0.00980226966870061,0.47065999117272295
SOLUSDT,1d,21,bull,all,70,0.0024347477581874023,0.4595949037675018
SOLUSDT,1d,21,bull,fixed20,17,0.010595987435654616,0.8651520389109506
SOLUSDT,1d,21,bull,adx_gt_med,16,-0.0038779111714846645,-0.2884319577580202
SOLUSDT,1d,21,bear,all,70,0.0010019153786122552,0.11242254688435312
SOLUSDT,1d,21,bear,fixed20,20,0.01359316151549354,0.8787132630787616
SOLUSDT,1d,21,bear,adx_gt_med,15,0.015282076147596831,0.7426479905205283
SOLUSDT,1d,25,bull,all,59,0.0016801641052767591,0.28875418216958404
SOLUSDT,1d,25,bull,fixed20,11,0.0033131651051946476,0.23276817394494048
SOLUSDT,1d,25,bull,adx_gt_med,13,-0.005098722591060478,-0.4439031064906514
SOLUSDT,1d,25,bear,all,59,-0.010919051167778141,-1.1659375229342122
SOLUSDT,1d,25,bear,fixed20,10,-0.001903923442472344,-0.07194344745305147
SOLUSDT,1d,25,bear,adx_gt_med,12,-0.014638641925890289,-0.6853874575772766
SOLUSDT,1d,30,bull,all,58,-0.00020053518750149686,-0.03848161972318641
SOLUSDT,1d,30,bull,fixed20,7,-0.009467891601515652,-0.6882659214516347
SOLUSDT,1d,30,bull,adx_gt_med,9,0.0014402309934878528,0.16931213271648382
SOLUSDT,1d,30,bear,all,58,0.004693959805042307,0.45145956579553886
SOLUSDT,1d,30,bear,fixed20,8,0.05289693991855625,1.4768895594377232
SOLUSDT,1d,30,bear,adx_gt_med,10,0.025754581862161875,0.8252512975950658
SOLUSDT,4h,2,bull,all,1646,0.0004949925529716012,0.8312153415598946
SOLUSDT,4h,2,bull,fixed20,1637,0.0004720408138474754,0.7896697959279267
SOLUSDT,4h,2,bull,adx_gt_med,233,-0.0007245611102835694,-0.4433977665548079
SOLUSDT,4h,2,bear,all,1646,0.000994931851096559,1.633087347670678
SOLUSDT,4h,2,bear,fixed20,1637,0.0010735019187531685,1.7592225651473992
SOLUSDT,4h,2,bear,adx_gt_med,258,-0.0011396810865463864,-0.6851817625114079
SOLUSDT,4h,3,bull,all,1300,0.00022212780873557704,0.3364024731418525
SOLUSDT,4h,3,bull,fixed20,1285,0.00022100419282772984,0.33132584473912113
SOLUSDT,4h,3,bull,adx_gt_med,211,0.0006823476212707502,0.47255055538133983
SOLUSDT,4h,3,bear,all,1300,0.0012272102482730146,1.8440821401499168
SOLUSDT,4h,3,bear,fixed20,1277,0.0012469630774269611,1.8490346968224667
SOLUSDT,4h,3,bear,adx_gt_med,212,0.00047180932963606655,0.24591838862169949
SOLUSDT,4h,4,bull,all,1114,0.0004970205006447656,0.6488972633029254
SOLUSDT,4h,4,bull,fixed20,1059,0.00044534741304776463,0.5641158863180119
SOLUSDT,4h,4,bull,adx_gt_med,197,-0.0005112704446348038,-0.34549814340926754
SOLUSDT,4h,4,bear,all,1114,0.0008442184374221108,1.1754234833938302
SOLUSDT,4h,4,bear,fixed20,1056,0.0007820454275938037,1.0481197168105958
SOLUSDT,4h,4,bear,adx_gt_med,182,0.000777867056918396,0.34977538464198715
SOLUSDT,4h,5,bull,all,959,0.0005698668986763567,0.7036177495041703
SOLUSDT,4h,5,bull,fixed20,858,0.0006268489452759951,0.7157433330439263
SOLUSDT,4h,5,bull,adx_gt_med,183,-0.00038081580063001043,-0.2409619594496558
SOLUSDT,4h,5,bear,all,959,0.0007428624989362856,0.9996763357188153
SOLUSDT,4h,5,bear,fixed20,863,0.0006412954124792827,0.8010689803516292
SOLUSDT,4h,5,bear,adx_gt_med,165,0.00028253644331999644,0.15151218769428193
SOLUSDT,4h,6,bull,all,842,0.000700792415568112,0.8156222294090929
SOLUSDT,4h,6,bull,fixed20,709,0.0005342269444010092,0.5608598055816344
SOLUSDT,4h,6,bull,adx_gt_med,163,-0.0008799251636882302,-0.4976122141806689
SOLUSDT,4h,6,bear,all,842,0.0007018118438215247,0.8913097604205487
SOLUSDT,4h,6,bear,fixed20,703,0.00033824113793969745,0.38511540591713095
SOLUSDT,4h,6,bear,adx_gt_med,165,0.00033110019161453335,0.16966327816486826
SOLUSDT,4h,7,bull,all,759,0.0009298811086810674,1.0045892428685832
SOLUSDT,4h,7,bull,fixed20,596,0.0011042841685368495,1.0244369004466007
SOLUSDT,4h,7,bull,adx_gt_med,146,0.0021585387531744943,1.0755180416367567
SOLUSDT,4h,7,bear,all,759,0.0011076649183326692,1.3212362672386886
SOLUSDT,4h,7,bear,fixed20,577,0.0005568348439393782,0.5601231718497238
SOLUSDT,4h,7,bear,adx_gt_med,148,0.0015927177029542326,0.775414975309083
SOLUSDT,4h,8,bull,all,710,0.0007027254238300217,0.7741853668397856
SOLUSDT,4h,8,bull,fixed20,514,0.0010854090901918783,0.9921636476317741
SOLUSDT,4h,8,bull,adx_gt_med,141,-0.0006795737078115768,-0.4458976655730839
SOLUSDT,4h,8,bear,all,710,0.001500608552861619,1.793772180835531
SOLUSDT,4h,8,bear,fixed20,510,0.000705348507953954,0.6994901611875732
SOLUSDT,4h,8,bear,adx_gt_med,137,1.587069329999461e-05,0.007993299186358452
SOLUSDT,4h,9,bull,all,671,0.0007640005310364594,0.8945510205070629
SOLUSDT,4h,9,bull,fixed20,453,0.0011076103023021444,1.0530033021212057
SOLUSDT,4h,9,bull,adx_gt_med,145,3.177440349399887e-05,0.019355393417144054
SOLUSDT,4h,9,bear,all,671,0.0007560125299989292,0.9284115131384874
SOLUSDT,4h,9,bear,fixed20,444,2.966394717944908e-06,0.0029151531085740093
SOLUSDT,4h,9,bear,adx_gt_med,130,-0.002587049347931019,-1.3298702096999704
SOLUSDT,4h,10,bull,all,621,0.0013694998183831472,1.5242215607371243
SOLUSDT,4h,10,bull,fixed20,372,0.0014884709105294318,1.2773938332428458
SOLUSDT,4h,10,bull,adx_gt_med,131,0.001734918960905774,0.843221116327618
SOLUSDT,4h,10,bear,all,621,0.0015362209149649957,1.7644175446769432
SOLUSDT,4h,10,bear,fixed20,376,0.0013031044437903272,1.0907378345718934
SOLUSDT,4h,10,bear,adx_gt_med,127,-0.001121804626096349,-0.49706677260373355
SOLUSDT,4h,12,bull,all,561,0.002517057059125637,2.690599055736915
SOLUSDT,4h,12,bull,fixed20,295,0.002531342915910853,1.9465187225298253
SOLUSDT,4h,12,bull,adx_gt_med,117,0.0027047854995833967,1.44495121120806
SOLUSDT,4h,12,bear,all,561,0.002485753839024639,2.7076132566039863
SOLUSDT,4h,12,bear,fixed20,299,0.002413937239527399,1.778733207954438
SOLUSDT,4h,12,bear,adx_gt_med,125,0.0019682527993953387,0.8557570842896662
SOLUSDT,4h,14,bull,all,514,0.001582398194432208,1.5289236591759487
SOLUSDT,4h,14,bull,fixed20,224,0.0019168634411936513,1.1006463118492096
SOLUSDT,4h,14,bull,adx_gt_med,106,0.004719704977777224,1.7327438936846493
SOLUSDT,4h,14,bear,all,514,0.001771680344466155,1.5842381448071121
SOLUSDT,4h,14,bear,fixed20,238,0.0019017438027853252,0.9666699944660361
SOLUSDT,4h,14,bear,adx_gt_med,109,-0.0012985350556149334,-0.520859761674464
SOLUSDT,4h,16,bull,all,478,0.0008671682122434338,0.8176672096272476
SOLUSDT,4h,16,bull,fixed20,173,0.0014389590690793877,0.6899669420062043
SOLUSDT,4h,16,bull,adx_gt_med,98,0.00016024388858627242,0.05736185137149227
SOLUSDT,4h,16,bear,all,478,0.0015504090519074484,1.318604899970838
SOLUSDT,4h,16,bear,fixed20,191,0.0018236058877952987,0.8343723038836892
SOLUSDT,4h,16,bear,adx_gt_med,102,0.00029647873291493445,0.11787679420670696
SOLUSDT,4h,18,bull,all,451,0.0005686031084789218,0.5314624578046986
SOLUSDT,4h,18,bull,fixed20,146,-0.0008552606730419707,-0.39596243106733364
SOLUSDT,4h,18,bull,adx_gt_med,91,-0.0028346895024391936,-1.1446482607017683
SOLUSDT,4h,18,bear,all,451,0.0015809615285421288,1.2924186760162835
SOLUSDT,4h,18,bear,fixed20,154,0.0020122033463255235,0.7350250813225551
SOLUSDT,4h,18,bear,adx_gt_med,90,-0.0006737454139859501,-0.21479096904562314
SOLUSDT,4h,21,bull,all,423,0.0018346935420141006,1.625292079895211
SOLUSDT,4h,21,bull,fixed20,122,0.0022469151822916596,0.9855208750534146
SOLUSDT,4h,21,bull,adx_gt_med,82,-0.0018040913605234386,-0.7190269281887903
SOLUSDT,4h,21,bear,all,423,0.0021965843663777325,1.629902123560321
SOLUSDT,4h,21,bear,fixed20,128,0.004348297580395414,1.2881391122866022
SOLUSDT,4h,21,bear,adx_gt_med,85,-0.0006487946135192716,-0.1966277990593526
SOLUSDT,4h,25,bull,all,377,0.0008078140416173862,0.6771799708488485
SOLUSDT,4h,25,bull,fixed20,81,0.002002012469401672,0.7189685118394333
SOLUSDT,4h,25,bull,adx_gt_med,71,0.0019037473630331538,0.6022683379814361
SOLUSDT,4h,25,bear,all,377,0.0004118492492261557,0.3777182224386589
SOLUSDT,4h,25,bear,fixed20,79,0.0035478638467054666,1.3903497852288895
SOLUSDT,4h,25,bear,adx_gt_med,78,0.003506616830313426,1.3334106724646277
SOLUSDT,4h,30,bull,all,321,0.001302478202354736,0.9573823359534125
SOLUSDT,4h,30,bull,fixed20,56,0.0032729617426989965,0.9039027706519687
SOLUSDT,4h,30,bull,adx_gt_med,60,0.004033503974949428,1.0606508375143642
SOLUSDT,4h,30,bear,all,321,0.0006117108296209947,0.5198640294497763
SOLUSDT,4h,30,bear,fixed20,49,-0.001740671615226877,-0.3966350073462706
SOLUSDT,4h,30,bear,adx_gt_med,63,-0.0004651385911567513,-0.14028811479128114
